County,Precinct Name,Location Name,Address,City,State,Zip,Lat,Lng,Accuracy Score,VANPCTCODE
Muscatine,Fruitland Two/Lake-Fruitl,"DISCOVERY PARK, CONFERENCE/LEARNING CENTER",3300 CEDAR ST.,MUSCATINE,IA,52761,41.43585,-91.08,1,1593706
Muscatine,Fulton/Montpelier-City,STOCKTON CITY HALL,318 COMMERCE ST.,STOCKTON,IA,52769,41.59104,-90.8544,1,1593707
Muscatine,Goshen-City,ATALISSA CITY HALL,122 3RD ST.,ATALISSA,IA,52720,41.57192,-91.1646,1,947529
Muscatine,Muscatine 08th,"MCKINLEY ELEMENTARY SCHOOL, GYM",621 KINDLER AVE.,MUSCATINE,IA,52761,41.42918,-91.0712,1,947538
Muscatine,Muscatine 05th,"JEFFERSON ELEMENTARY SCHOOL, GYM A",403 E. 9TH ST.,MUSCATINE,IA,52761,41.42877,-91.0481,1,947535
Muscatine,Muscatine 01st,MULBERRY ELEMENTARY SCHOOL,3211 MULBERRY AVE.,MUSCATINE,IA,52761,41.44467,-91.0755,1,947531
Muscatine,Muscatine 04th,MUSSER PUBLIC LIBRARY,408 E. 2ND ST.,MUSCATINE,IA,52761,41.42302,-91.0424,1,947534
Muscatine,Muscatine 09th,LITTLE ROACH THEATER,152 COLORADO ST.,MUSCATINE,IA,52761,41.44243,-91.0271,1,947539
Muscatine,Muscatine 02nd,WEST MIDDLE SCHOOL,600 KINDLER AVE.,MUSCATINE,IA,52761,41.42866,-91.0715,1,947532
Muscatine,Muscatine 07th,"FRANLIN ELEMENTARY SCHOOL, GYM",210 TAYLOR ST.,MUSCATINE,IA,52761,41.41419,-91.0634,1,947537
Muscatine,Muscatine 06th,"GRANT ELEMENTARY SCHOOL, GYM",705 BARRY AVE.,MUSCATINE,IA,52761,41.44008,-91.0548,1,947536
Muscatine,Muscatine 10th,MADISON ELEMENTARY SCHOOL,1820 1ST AVE.,MUSCATINE,IA,52761,41.44492,-91.0347,1,947540
Muscatine,Muscatine 03rd,"CENTRAL MIDDLE SCHOOL, GYM",901 CEDAR ST.,MUSCATINE,IA,52761,41.42801,-91.0491,1,947533
Muscatine,Orono-City,CONESVILLE CITY HALL,102 3RD ST.,CONESVILLE,IA,52739,41.3818,-91.3486,0.6,947541
Muscatine,Pike-City,NICHOLS CITY HALL,429 IJEM AVE.,NICHOLS,IA,52766,41.48129,-91.3079,1,947542
Muscatine,Seventy-Six/Cedar-Seventy,76 TOWNSHIP HALL,2427 INDEPENDENCE AVE.,LETTS,IA,52754,41.38527,-91.215,0.9,1593704
Muscatine,Wilton,WILTON JUNIOR-SENIOR HIGH SCHOOL CAFERIA,1002 CYPRESS ST.,WILTON,IA,52778,41.5949,-91.0112,1,947543
Muscatine,West Liberty 2,WEST LIBERTY COMMUNITY CENTER A,1204 N. CALHOUN ST.,WEST LIBERTY,IA,52776,41.57897,-91.2635,1,1593708
Muscatine,West Liberty/Wapsie-WL1 C,WEST LIBERTY COMMUNITY CENTER B,1204 N. CALHOUN ST.,WEST LIBERTY,IA,52776,41.57897,-91.2635,1,1593709
Muscatine,Wilton City,"COLORADO ELEMENTARY SCHOOL, GYM",149 COLORADO ST.,MUSCATINE,IA,52761,41.44273,-91.027,1,947545
Muscatine,Wilton/Moscow-Wilton,WILTON JUNIOR-SENIOR HIGH SCHOOL LIBRARY,1002 CYPRESS ST.,WILTON,IA,52778,41.5949,-91.0112,1,947547
O'Brien,Carroll-Floyd,SHELDON CITY HALL/SCDC BOARDROOM,416 NINTH STREET,SHELDON,IA,51201,43.18017,-95.8524,1,947548
O'Brien,Franklin,SANBORN COMMUNITY BUILDING,225 MAIN STREET,SANBORN,IA,51248,43.18181,-95.6559,1,947549
O'Brien,Hartley-Lincoln-Omega,HARTLEY LIBRARY,91 FIRST STREET SE,HARTLEY,IA,51346,43.18009,-95.476,1,947550
O'Brien,Sheldon 1st Ward,SHELDON CITH HALL/UPPER B,416 NINTH STREET,SHELDON,IA,51201,43.18017,-95.8524,1,947551
O'Brien,Sheldon 2nd Ward,SHELDON CITY HALL/UPSTAIRS,416 NINTH STREET,SHELDON,IA,51201,43.18017,-95.8524,1,947552
O'Brien,Sheldon 3rd Ward,SHELDON CITY HALL/DOWNSTAIRS,416 NINTH STREET,SHELDON,IA,51201,43.18017,-95.8524,1,947553
O'Brien,Summit-Center-Dale-Highland,SOUTH O'BRIEN SCHOOL/ELEMENTARY GYM,155 THIRD STREET NE,PRIMGHAR,IA,51245,43.0889,-95.6275,1,947554
O'Brien,Union-Baker-Caledonia,SOUTH O'BRIEN SCHOOL/CONFERENCE ROOM 307,307 W GROESBECK STREET,PAULLINA,IA,51046,42.97793,-95.6919,0.9,947555
O'Brien,Waterman-Grant-Liberty,SUTHERLAND FIRE HALL,509 S BEECH STREET,SUTHERLAND,IA,51058,42.96967,-95.4916,1,947556
Osceola,Ashton Precinct 0100,SIBLEY SENIOR CENTER A,612 8TH ST,SIBLEY,IA,51249,43.40016,-95.7448,1,947558
Osceola,Harris Precinct 0200,SIBLEY SENIOR CENTER B,612 8TH ST,SIBLEY,IA,51249,43.40016,-95.7448,1,947560
Osceola,May City Precint 0300,SIBLEY SENIOR CENTER C,612 8TH ST,SIBLEY,IA,51249,43.40016,-95.7448,1,947557
Osceola,Melvin Precinct 0400,SIBLEY SENIOR CENTER D,612 8TH ST,SIBLEY,IA,51249,43.40016,-95.7448,1,947561
Osceola,Ocheyedan Precinct 0500,SIBLEY SENIOR CENTER H,612 8TH ST,SIBLEY,IA,51249,43.40016,-95.7448,1,947562
Osceola,Osceola 1 Precinct 0600,SIBLEY SENIOR CENTER E,612 8TH ST,SIBLEY,IA,51249,43.40016,-95.7448,1,1593710
Osceola,Osceola 2 Precinct 0700,SIBLEY SENIOR CENTER F,612 8TH ST,SIBLEY,IA,51249,43.40016,-95.7448,1,1593711
Osceola,Osceola 3 Precinct 0800,SIBLEY SENIOR CENTER G,612 8TH ST,SIBLEY,IA,51249,43.40016,-95.7448,1,1593712
Page,Clarinda Ward 1,CLARINDA MIDDLE SCHOOL A,305 E GLEN MILLER DR,CLARINDA,IA,51632,40.72845,-95.0359,0.7,947567
Page,Clarinda Ward 2,CLARINDA MIDDLE SCHOOL B,305 E GLENN MILLER DRIVE,CLARINDA,IA,51632,40.72845,-95.0359,1,947568
Page,"Pierce and Fremont Townships, Essex",ESSEX SCHOOL,111 FORBES ST,ESSEX,IA,51638,40.82717,-95.3087,1,947573
Page,Am-Bu-ER-Doug-Har-Neb-Nod-Val-Brad-CS-He-Sh-Yt,SHAMBAUGH CITY HALL,307 MAIN ST.,SHAMBAUGH,IA,51651,40.65832,-95.0338,1,947571
Page,Cx-Gr-Linc-Mort-Tarkio-Wash-Blan-Coin-Nboro,COIN CITY,506 DEPOT ST,COIN,IA,51636,40.66175,-95.2306,1,947572
Page,Shenandoah 1,SHENANDOAH HISTORICAL MUSEUM,800 W SHERIDAN AVE,SHENANDOAH,IA,51601,40.76609,-95.3751,1,947574
Page,Shenandoah 2,SHENANDOAH MIDDLE SCHOOL C,601 DR CREIGHTON CIR,SHENANDOAH,IA,51601,40.75765,-95.3846,0.5,947575
Page,Shenandoah 3,SHENANDOAH MIDDLE SCHOOL D,601 DR CREIGHTON CIR,SHENANDOAH,IA,51601,40.75765,-95.3846,0.5,947576
Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,"IOWA LAKES CC, 4 PLEX ROOM",3200 COLLEGE DR,EMMETSBURG,IA,50536,43.12634,-94.693,1,947580
Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,"IOWA LAKES CC, AUDITORIUM",3200 COLLEGE DR,EMMETSBURG,IA,50536,43.12634,-94.693,1,947581
Palo Alto,Emmetsburg Ward 1,"IOWA LAKES CC, ROOM 520",3200 COLLEGE DR,EMMETSBURG,IA,50536,43.12634,-94.693,1,947578
Palo Alto,Emmetsburg Ward 2,"IOWA LAKES CC, ROOM 530",3200 COLLEGE DR,EMMETSBURG,IA,50536,43.12634,-94.693,1,947579
Palo Alto,GR/RV/LI/pt. HL&WL,SOCIAL CENTER,1503 ROLLING ST,RUTHVEN,IA,51358,43.12938,-94.8997,1,1593713
Palo Alto,City of WB/EL/RL/BO/GO/NV,WEST BEND PUBLIC LIBRARY,316 S BROADWAY AVE,WEST BEND,IA,50597,42.95739,-94.4451,1,947583
Plymouth,Plymouth 01/Ak,"AKRON-WESTFIELD HIGH, SCHOOL AUDITORIUM",850 KERR DRIVE,AKRON,IA,51001,42.83148,-96.5515,1,947584
Plymouth,Plymouth 02/Mrhg,"REMSEN-UNION HIGH SCHOOL, CAFETERIA",511 ROOSEVELT ST,REMSEN,IA,51050,42.75947,-95.9383,0.2,1593714
Plymouth,Plymouth 04/Bv,"BRUNSVILLE LEGION POST 724, BANQUET HALL",305 OAK STREET,BRUNSVILLE,IA,51008,42.80959,-96.2689,0.6,947585
Plymouth,Plymouth 03/Sb,"LE MARS COMMUNITY MIDDLE SCHOOL, AUDITORIUM",977 3RD AVENUE SW,LE MARS,IA,51031,42.78327,-96.171,1,948206
Plymouth,Plymouth 09/Ht,"HINTON COMMUNITY CENTER, BIGGER ROOM",205 W. MAIN STREET,HINTON,IA,51024,42.62677,-96.2937,1,947587
Plymouth,Plymouth 10/Kl,"KINGSLEY-PIERSON HIGH SCHOOL, LIBRARY",322 QUEST AVENUE,KINGSLEY,IA,51028,42.57667,-95.9779,0.9,947588
Plymouth,Plymouth 07/Mr,"KISSINGER CENTER, BALL ROOM",608 MAIN STREET,MERRILL,IA,51038,42.72009,-96.2548,0.9,948205
Plymouth,Plymouth 11/Le Mars 1,"WILLOW CREEK GOLF COURSE, BANQUET HALL",935 PARK LANE,LE MARS,IA,51031,42.80285,-96.1582,1,948304
Plymouth,Plymouth 12/Le Mars 2,"LE MARS COMMUNITY HIGH SCHOOL, LIBRARY",921 3RD AVENUE SW,LE MARS,IA,51031,42.78238,-96.171,1,948305
Plymouth,Plymouth 13/Le Mars 3,"LE MARS COMMUNITY HIGH SCHOOL, COMMONS",921 3RD AVENUE SW,LE MARS,IA,51031,42.78238,-96.171,1,948306
Plymouth,Plymouth 08/Py,PERRY TOWNSHIP HALL,22504 C60,HINTON,IA,51024,42.63404,-96.3728,1,947589
Plymouth,Plymouth 05/Rm,"REMSEN-UNION HIGH SCHOOL, AUDITORIUM",511 ROOSEVELT ST,REMSEN,IA,51050,42.75947,-95.9383,0.2,947590
Plymouth,Plymouth 06/Wf,WESTFIELD COMMUNITY CENTER,215 LINDEN ST,WESTFIELD,IA,51062,42.75555,-96.6019,1,948207
Pocahontas,Bellville-Lizard-S Lake-S Lincoln,COUNTY CONSERVATION OFFICE A,702 NW 7TH ST,POCAHONTAS,IA,50574,42.74302,-94.6788,1,947591
Pocahontas,Cedar-Colfax-Dover,"WEINZETL'S GRILL, PARTY ROOM",119 N MAIN ST,FONDA,IA,50540,42.58113,-94.8462,1,947592
Pocahontas,DSM-Cummins-Pow-N Garf-N Sherm-N Roose,ROLFE COMMUNITY CENTER,319 GARFIELD,ROLFE,IA,50581,42.8138,-94.5277,1,947594
Pocahontas,Grant-S Marshall-S Sherman,COUNTY CONSERVATION OFFICE B,702 NW 7TH ST,POCAHONTAS,IA,50574,42.74302,-94.6788,1,947596
Pocahontas,Pocahontas #1,PAC HIGH SCHOOL A,205 2ND AVE NW,POCAHONTAS,IA,50574,42.73434,-94.6742,1,947598
Pocahontas,Pocahontas #2,PAC HIGH SCHOOL B,205 2ND AVE NW,POCAHONTAS,IA,50574,42.73434,-94.6742,1,947599
Pocahontas,Swan Lake-N Marshall,LAURENS-MARATHON SCHOOL,300 W GARFIELD,LAURENS,IA,50554,42.852,-94.8507,1,947601
Polk,ALLEMAN-01,NORTH POLK MIDDLE SCHOOL,315 NE 141ST AVE,ALLEMAN,IA,50007,41.81798,-93.614,1,948307
Polk,ALLEN-01,AVON LAKE CLUBHOUSE,5701 SE 66TH PL,CARLISLE,IA,50047,41.52192,-93.4993,1,948308
Polk,ALTOONA-01,"CENTENNIAL ELEMENTARY, CAFETERIA",910 7TH AVE SE,ALTOONA,IA,50009,41.64178,-93.4586,1,947704
Polk,ALTOONA-02,"CENTENNIAL ELEMENTARY, GYM",910 7TH AVE SE,ALTOONA,IA,50009,41.64178,-93.4586,1,947705
Polk,ALTOONA-03,WILLOWBROOK ELEMENTARY GYM,300 17TH AVE SW,ALTOONA,IA,50009,41.64935,-93.4837,1,947706
Polk,ALTOONA-04,"SOUTHEAST POLK JR HIGH, GYM",8325 NE UNIVERSITY AVE,PLEASANT HILL,IA,50327,41.59899,-93.4383,1,947707
Polk,ALTOONA-05,ALTOONA ELEMENTARY,301 6TH ST SW,ALTOONA,IA,50009,41.64725,-93.4679,1,1593715
Polk,ANKENY-01,SOUTHVIEW MIDDLE SCHOOL GYM B,1020 SW CHERRY ST,ANKENY,IA,50023,41.72127,-93.61,1,947708
Polk,ANKENY-10,ASHLAND RIDGE ELEMENTARY SCHOOL,2600 NW ASH DRIVE,ANKENY,IA,50023,41.75349,-93.6121,1,947717
Polk,ANKENY-11,DISTRICT EVENT VENUE,1350 SW VINTAGE PKWY,ANKENY,IA,50023,41.71173,-93.618,1,947718
Polk,ANKENY-12,FAITH BAPTIST BIBLE COLLEGE AND THEOLOGICAL SEMINARY,1900 NW 4TH ST,ANKENY,IA,50023,41.73703,-93.6244,1,947719
Polk,ANKENY-13,COURTYARD BY MARRIOT,2405 SE CREEKVIEW DR,ANKENY,IA,50023,41.7049,-93.5689,0.9,1593716
Polk,ANKENY-14,PRAIRIE TRAIL ELEMENTARY GYM & CAF,1850 SW COLLEGE AVE,ANKENY,IA,50023,41.71252,-93.6301,1,1593717
Polk,ANKENY-15,FFA ENRICHMENT CENTER,1055 SW PRARIE TRAIL PKWY,ANKENY,IA,50023,41.71149,-93.6127,0.9,1593718
Polk,ANKENY-02,"FIRST UMC, CHRISTIAN LIFE CENTER",710 NE 36TH ST,ANKENY,IA,50021,41.76229,-93.5874,1,947709
Polk,ANKENY-03,"NORTHEAST ELEMENTARY SCHOOL, GYM",1705 NE TRILEIN DR,ANKENY,IA,50021,41.74552,-93.5889,1,947710
Polk,ANKENY-04,ROCK CREEK ELEMENTARY,3800 NW ABILENE BLVD,ANKENY,IA,50023,41.76303,-93.6277,1,947711
Polk,ANKENY-05,"EAST ELEMENTARY SCHOOL, GYM",710 SE 3RD ST,ANKENY,IA,50023,41.73031,-93.59,0.9,947712
Polk,ANKENY-06,"SOUTHEAST ELEMENTARY SCHOOL, GYM",1005 SE TRILEIN DR,ANKENY,IA,50021,41.72003,-93.5896,1,947713
Polk,ANKENY-07,"DMACC, BUILDING 6, AUDITORIUM",2006 S ANKENY BLVD,ANKENY,IA,50023,41.70689,-93.6107,1,947714
Polk,ANKENY-08,"WESTWOOD ELEMENTARY, GYM",2920 NW 9TH ST,ANKENY,IA,50023,41.73842,-93.6382,1,947715
Polk,ANKENY-09,"DMACC BUILDING 5, 1240 A-J",2006 S ANKENY BLVD,ANKENY,IA,50023,41.70689,-93.6107,1,947716
Polk,BONDURANT-01,"MORRIS ELEMENTARY, GYM",700 GARFIELD ST SW,BONDURANT,IA,50035,41.69371,-93.4665,1,947720
Polk,BONDURANT-02,"MORRIS ELEMENTARY, CAFETERIA",700 GARFIELD ST SW,BONDURANT,IA,50035,41.69371,-93.4665,1,1593719
Polk,CLAY-01,"SOUTHEAST POLK JR HIGH, W GYM",8325 NE UNIVERSITY AVE,PLEASANT HILL,IA,50327,41.59899,-93.4383,1,947721
Polk,CLIVE-01,"DYMOND PUBLIC SAFETY CENTER (CLIVE POLICE DEPARTMENT), COMMUNITY ROOM",8505 HARBACH BLVD,CLIVE,IA,50325,41.60807,-93.7345,1,947722
Polk,CLIVE-02,CRESTVIEW ELEMENTARY GYM,8355 FRANKLIN AVE,CLIVE,IA,50325,41.61207,-93.7329,1,947723
Polk,CLIVE-03,"INDIAN HILLS JUNIOR HIGH, CAFETERIA A",9401 INDIAN HILLS DR,CLIVE,IA,50325,41.60336,-93.748,1,947724
Polk,CLIVE-04,HEARTLAND PRESBYTERIAN CHURCH,14300 HICKMAN RD,CLIVE,IA,50325,41.61415,-93.8158,1,947725
Polk,CROCKER-01,"CROCKER ELEMENTARY, GYM",2910 SW APPLEWOOD ST,ANKENY,IA,50023,41.69961,-93.635,1,1593720
Polk,CROCKER-02,NEVELN CENTER,406 SW SCHOOL ST,ANKENY,IA,50023,41.72797,-93.6037,1,1593721
Polk,DELAWARE-01,"DMACC BUILDING 7, BISTRO",2006 S ANKENY BLVD,DES MOINES,IA,50313,41.59883,-93.5818,0.9,947727
Polk,DELAWARE-02,DELAWARE ELEMENTARY - GYM,4401 E 46TH ST,DES MOINES,IA,50317,41.63967,-93.5217,1,947728
Polk,DES MOINES-01,BRUBAKER ELEMENTARY GYM,2900 E 42ND ST,DES MOINES,IA,50317,41.62063,-93.5329,1,947602
Polk,DES MOINES-10,"SAMUELSON ELEMENTARY SCHOOL, GYM",3929 BELL AIRE RD,DES MOINES,IA,50310,41.6404,-93.6713,1,947611
Polk,DES MOINES-11,"MEREDITH MIDDLE SCHOOL, GYM",4827 MADISON AVE,DES MOINES,IA,50310,41.63316,-93.685,1,947612
Polk,DES MOINES-12,MOORE ELEMENTARY - CAFETERIA,3716 50TH ST,DES MOINES,IA,50310,41.62876,-93.6879,1,947613
Polk,DES MOINES-13,MOORE ELEMENTARY - GYM,3716 50TH ST,DES MOINES,IA,50310,41.62876,-93.6879,1,947614
Polk,DES MOINES-14,HILLIS ELEMENTARY CAFETERIA,2401 56TH ST,DES MOINES,IA,50310,41.61606,-93.694,1,947615
Polk,DES MOINES-15,FRANKLIN JUNIOR HIGH A,4801 FRANKLIN AVE,DES MOINES,IA,50310,41.61169,-93.6833,1,947616
Polk,DES MOINES-16,"HOOVER HIGH SCHOOL, GYM",4800 AURORA AVE,DES MOINES,IA,50310,41.63614,-93.6835,1,947617
Polk,DES MOINES-17,POLK COUNTY RIVER PLACE,2309 EUCLID AVE,DES MOINES,IA,50310,41.62911,-93.6478,1,947618
Polk,DES MOINES-18,"HARDING MIDDLE SCHOOL, LIBRARY",203 E EUCLID AVE,DES MOINES,IA,50313,41.62727,-93.6157,1,947619
Polk,DES MOINES-19,NORTH HIGH SCHOOL,501 HOLCOMB AVE,DES MOINES,IA,50313,41.61734,-93.6232,1,947620
Polk,DES MOINES-02,HOYT MIDDLE SCHOOL CAFETERIA,2700 E 42ND ST,DES MOINES,IA,50317,41.61958,-93.5328,1,947603
Polk,DES MOINES-20,"HARDING MIDDLE SCHOOL, CAFETERIA",203 E EUCLID AVE,DES MOINES,IA,50313,41.62727,-93.6157,1,947621
Polk,DES MOINES-21,"CATTELL ELEMENTARY, CAFETIRIA",3101 E 12TH ST,DES MOINES,IA,50316,41.62345,-93.6044,1,947622
Polk,DES MOINES-22,"CARVER ELEMENTARY, CAFETIRIA",705 E UNIVERSITY AVE,DES MOINES,IA,50316,41.59927,-93.6109,1,947623
Polk,DES MOINES-23,"EAST HIGH SCHOOL, CAFETERIA & AUDITORIUM",815 E 13TH ST,DES MOINES,IA,50316,41.59671,-93.6013,1,947624
Polk,DES MOINES-24,GARTON ELEMENTARY SCHOOL - GYM,2820 E 24TH ST,DES MOINES,IA,50317,41.62182,-93.574,1,947625
Polk,DES MOINES-25,GARTON ELEMENTARY SCHOOL - CAFETERIA,2820 E 24TH ST,DES MOINES,IA,50317,41.62182,-93.574,1,947626
Polk,DES MOINES-26,STOWE ELEMENTARY SCHOOL,1411 E 33RD ST,DES MOINES,IA,50317,41.60533,-93.5508,1,947627
Polk,DES MOINES-27,"FIRST PRESBYTERIAN CHURCH, SANCTUARY",3100 EASTON BLVD,DES MOINES,IA,50317,41.61188,-93.5564,1,947628
Polk,DES MOINES-28,HOYT MIDDLE SCHOOL AUDITORIUM,2700 E 42ND ST,DES MOINES,IA,50317,41.61958,-93.5328,1,947629
Polk,DES MOINES-29,"DELAWARE ELEMENTARY, GYM",4401 E 46TH ST,DES MOINES,IA,50317,41.63967,-93.5217,1,947630
Polk,DES MOINES-03,"GOODRELL MIDDLE SCHOOL, GYM",3300 E 29TH ST,DES MOINES,IA,50317,41.62501,-93.5622,1,947604
Polk,DES MOINES-30,"MCKEE ELEMENTARY, AUDITORIUM",2116 E 39TH ST,DES MOINES,IA,50317,41.61396,-93.5399,1,947631
Polk,DES MOINES-31,"WILLARD ELEMENTARY SCHOOL, GYM",2941 DEAN AVE,DES MOINES,IA,50317,41.59096,-93.559,1,947632
Polk,DES MOINES-32,EAST HIGH - CAFETERIA & AUDITORIUM,815 E 13TH ST,DES MOINES,IA,50316,41.59671,-93.6013,1,947633
Polk,DES MOINES-33,"EAST HIGH SCHOOL, BIG GYM",815 E 13TH ST,DES MOINES,IA,50316,41.59671,-93.6013,1,947634
Polk,DES MOINES-34,"HIATT MIDDLE SCHOOL, CAFETERIA",1214 E 15TH ST,DES MOINES,IA,50316,41.60135,-93.5981,1,947635
Polk,DES MOINES-35,MOULTON ELEMENTARY - AUDITORIUM,1541 8TH ST,DES MOINES,IA,50314,41.60717,-93.6279,1,947636
Polk,DES MOINES-36,"KING ELEMENTARY, SCIENCE AREA",1849 FOREST AVE,DES MOINES,IA,50314,41.60456,-93.642,1,947637
Polk,DES MOINES-37,KING ELEMENTARY CAFETERIA,1849 FOREST AVE,DES MOINES,IA,50314,41.60456,-93.642,1,947638
Polk,DES MOINES-38,DRAKE UNIVERSITY A,2507 UNIVERSITY AVE,DES MOINES,IA,50311,41.60047,-93.6515,1,947639
Polk,DES MOINES-39,FRANKLIN JUNIOR HIGH,4801 FRANKLIN AVE,DES MOINES,IA,50310,41.61169,-93.6833,1,947640
Polk,DES MOINES-04,CARPENTERS LOCAL 106 HALL,1555 1ST AVE N,ALTOONA,IA,50009,41.66513,-93.463,1,947605
Polk,DES MOINES-40,"MONROE ELEMENTARY, GYM",2250 30TH ST,DES MOINES,IA,50310,41.61459,-93.6588,1,947641
Polk,DES MOINES-41,KNAPP CENTER,2601 FOREST AVE,DES MOINES,IA,50310,41.60421,-93.6522,0.9,947642
Polk,DES MOINES-42,PERKINS ELEMENTARY GYM,4301 COLLEGE AVE,DES MOINES,IA,50311,41.60791,-93.6768,1,947643
Polk,DES MOINES-43,"ROOSEVELT HS, CAFETERIA",4419 CENTER ST,DES MOINES,IA,50312,41.59257,-93.6783,1,947644
Polk,DES MOINES-44,"ROOSEVELT HS, GYM",4419 CENTER ST,DES MOINES,IA,50312,41.59257,-93.6783,1,947645
Polk,DES MOINES-45,DES MOINES PLAYHOUSE,831 42ND ST,DES MOINES,IA,50312,41.59286,-93.6741,1,947646
Polk,DES MOINES-46,"HIATT MIDDLE SCHOOL, GYM",1214 E 15TH ST,DES MOINES,IA,50316,41.60135,-93.5981,1,947647
Polk,DES MOINES-47,WELLS FARGO ARENA,233 CENTER ST,DES MOINES,IA,50309,41.59207,-93.621,1,947648
Polk,DES MOINES-48,DES MOINES SOCIAL CLUB,900 MULBERRY ST,DES MOINES,IA,50309,41.58394,-93.6282,1,947649
Polk,DES MOINES-49,WILLARD ELEMENTARY CAFETERIA,2941 DEAN AVE,DES MOINES,IA,50317,41.59096,-93.559,1,947650
Polk,DES MOINES-05,MADISON ELEMENTARY GYM,806 E HOFFMAN ST,DES MOINES,IA,50316,41.63232,-93.6076,1,947606
Polk,DES MOINES-50,"JACKSON ELEMENTARY, GYM",3825 INDIANOLA AVE,DES MOINES,IA,50320,41.54898,-93.5917,1,947651
Polk,DES MOINES-51,RIVER WOODS ELEMENTARY SCHOOL LIBRARY,2929 SE 22ND ST,DES MOINES,IA,50320,41.55797,-93.5768,1,947652
Polk,DES MOINES-52,WEEKS MIDDLE SCHOOL CAFETERIA,901 E PARK AVE,DES MOINES,IA,50315,41.55495,-93.6004,1,947653
Polk,DES MOINES-53,HOWE ELEMENTARY GYM,2900 INDIANOLA AVE,DES MOINES,IA,50316,41.55864,-93.604,0.9,947654
Polk,DES MOINES-54,MCKINLEY ELEMENTARY CAFETERIA,1610 SE 6TH ST,DES MOINES,IA,50315,41.57344,-93.6059,1,947655
Polk,DES MOINES-55,CAPITOL SQUARE,400 LOCUST ST,DES MOINES,IA,50309,41.58713,-93.6228,1,947656
Polk,DES MOINES-56,"CENTRAL ACADEMY CAMPUS, CAFETERIA",1912 GRAND AVE,DES MOINES,IA,50316,41.57287,-93.7302,0.9,947657
Polk,DES MOINES-57,EDMUNDS ELEMENTARY,950 15TH ST,DES MOINES,IA,50314,41.59427,-93.639,1,947658
Polk,DES MOINES-58,"CALLANAN MIDDLE SCHOOL, AUDITORIUM",3010 CENTER ST,DES MOINES,IA,50312,41.59105,-93.6584,1,947659
Polk,DES MOINES-59,"IOWA EVENTS CENTER, HYVEE HALL B",730 3RD ST,DES MOINES,IA,50309,41.59154,-93.6217,1,947660
Polk,DES MOINES-06,FINDLEY ELEMENTARY CAFETERIA,3025 OXFORD ST,DES MOINES,IA,50313,41.62293,-93.6169,1,947607
Polk,DES MOINES-60,CALLANAN MIDDLE SCHOOL GYM,3010 CENTER ST,DES MOINES,IA,50312,41.59105,-93.6584,1,947661
Polk,DES MOINES-61,GREENWOOD ELEMENTARY,316 37TH ST,DES MOINES,IA,50312,41.58261,-93.6673,1,947662
Polk,DES MOINES-62,DRAKE UNIVERSITY,2507 UNIVERSITY AVE,DES MOINES,IA,50312,41.60047,-93.6515,0.9,947663
Polk,DES MOINES-63,HANAWALT ELEMENTARY CAFETERIA,225 56TH ST,DES MOINES,IA,50312,41.57991,-93.6933,1,947664
Polk,DES MOINES-64,BRODY MIDDLE SCHOOL AUDITORIUM,2501 PARK AVE,DES MOINES,IA,50321,41.55563,-93.6521,1,947665
Polk,DES MOINES-65,LINCOLN HS CAFETERIA,2600 SW 9TH ST,DES MOINES,IA,50315,41.56198,-93.6265,1,947666
Polk,DES MOINES-66,"LINCOLN HS, ROUNDHOUSE A",2600 SW 9TH ST,DES MOINES,IA,50315,41.56198,-93.6265,1,947667
Polk,DES MOINES-67,PARK AVE ELEMENTARY CAFETERIA,3141 SW 9TH ST,DES MOINES,IA,50315,41.55636,-93.6253,1,947668
Polk,DES MOINES-68,"LINCOLN HS, ROUNDHOUSE B",2600 SW 9TH ST,DES MOINES,IA,50315,41.56198,-93.6265,1,947669
Polk,DES MOINES-69,PIONEER COLUMBUS COMMUNITY CENTER,2100 SE 5TH ST,DES MOINES,IA,50315,41.56822,-93.6073,1,947670
Polk,DES MOINES-07,OAK PARK ELEMENTARY GYM,3928 6TH AVE,DES MOINES,IA,50313,41.63256,-93.6252,1,947608
Polk,DES MOINES-70,WEEKS MIDDLE SCHOOL GYM,901 E PARK AVE,DES MOINES,IA,50315,41.55495,-93.6004,1,947671
Polk,DES MOINES-71,RIVER WOODS ELEMENTARY GYM,2929 SE 22ND ST,DES MOINES,IA,50315,41.55797,-93.5768,0.9,947672
Polk,DES MOINES-72,"JACKSON ELEMENTARY, CAFETERIA",3825 INDIANOLA AVE,DES MOINES,IA,50320,41.54898,-93.5917,1,947673
Polk,DES MOINES-73,EL MALECON EVENT CENTER,6550 BLOOMFIELD RD,DES MOINES,IA,50320,41.52361,-93.5949,1,947674
Polk,DES MOINES-74,"MCCOMBS MS, AUDITORIUM",201 COUNTRY LINE RD,DES MOINES,IA,50320,41.54454,-93.5824,0.33,947675
Polk,DES MOINES-75,"SOUTHRIDGE MALL WEST, COMMONS",1111 E ARMY POST RD,DES MOINES,IA,50315,41.52328,-93.6017,1,947676
Polk,DES MOINES-76,"LOVEJOY ELEMENTARY, GYM",801 E KENYON AVE,DES MOINES,IA,50315,41.53483,-93.6021,1,947677
